# Wohnung Kauf from immoscout24.de on 2020-06-25
ID,pulldate,publishDate,Miete/Kauf,Haus/Wohnung,address,city,postcode,quarter,lat,lon,title,numberOfRooms,livingSpace,contactDetails,courtage,balcony,builtInKitchen,garden,price,privateOffer,floorplan,from,ID,url,Provision,Hausgeld,Baujahr,Objektzustand,Renovierung in Beschr.,Bundesland,EUR/qm
118492318,2020.06.25,2020-05-18T14:24:29.000+02:00,Kauf,Wohnung,"Broitzem, Braunschweig",Braunschweig,38122,Broitzem,,,"Broitzem:  ruhige Wohnung 3 Zi, 71 m², EG/Hochparterre mit Balkon, Garage möglich",3,71,LaserImmobilien Herr Rolf Laser,YES,true,false,false,160000,false,false,002.01006801067,118492318,https://www.immobilienscout24.de/expose/118492318,"5,8% vom Kaufpreis (inkl. 16% MwSt.) fällig mit notariellem Kaufvertrag",,1971,Gepflegt,,Niedersachsen,2253.521126760563
119640710,2020.06.25,2020-06-15T20:24:15.000+02:00,Kauf,Wohnung,"Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38112,Lehndorf-Watenbüttel,,,"Großzügige 3 Zimmer-Wohnung mit neuem Bad, großem Balkon und Stellplatz in BS- Watenbüttel",3,83,frb Immobilien - Inh.: Frank Rudolf Braun,YES,true,false,false,189000,false,false,001.814613,119640710,https://www.immobilienscout24.de/expose/119640710,"5,95% des Kaufpreises inkl. MwSt.",241 €,1972,Gepflegt,,Niedersachsen,2277.10843373494
119014590,2020.06.25,2020-05-31T22:17:27.000+02:00,Kauf,Wohnung,"Westfalenplatz 1, Wabe-Schunter, Braunschweig",Braunschweig,38108,Wabe-Schunter,52.29015,10.5553,Schöne 2 Zimmer Dachgeschosswohnung,2,59,Sakowski Immobilien u. Vermittlung,YES,false,true,false,135000,false,true,001.10791474,119014590,https://www.immobilienscout24.de/expose/119014590,"4,76%",205 €,1959,,,Niedersachsen,2288.135593220339
118311756,2020.06.25,2020-05-13T12:23:44.000+02:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,,,Solide 2-Zimmerwohnung,2,65,Maklaro GmbH,YES,true,false,false,149000,false,false,001.15943925,118311756,https://www.immobilienscout24.de/expose/118311756,"5,95 % inkl. MwSt.",,1976,,,Niedersachsen,2292.3076923076924
119340463,2020.06.25,2020-06-08T16:26:01.000+02:00,Kauf,Wohnung,"Lechstr 41, Weststadt, Braunschweig",Braunschweig,38120,Weststadt,52.24436,10.48706,Nette Mieter suchen neue nette Vermieter + ohne Käuferprovision,4,83.09,Diana Funk Immobilien Solutions,NO,true,false,false,192200,false,true,002.01002769760,119340463,https://www.immobilienscout24.de/expose/119340463,Nein,316 €,1966,Gepflegt,,Niedersachsen,2313.154410879769
115533659,2020.06.25,2020-01-28T21:52:48.000+01:00,Kauf,Wohnung,"Timmerlah-Geitelde-Stiddien, Braunschweig",Braunschweig,38120,Timmerlah-Geitelde-Stiddien,,,Exklusive Eigentumswohnung in alter Gutshausvilla mit Dachterrasse und Garage in Braunschweig,3,187.42,Siepker Immobilien,YES,true,true,false,435000,false,true,001.607644,115533659,https://www.immobilienscout24.de/expose/115533659,"4,641 % inkl. 19 % MwSt.( netto 3,9 %)",,1902,Neuwertig,,Niedersachsen,2320.9902891900547
119382434,2020.06.25,2020-06-09T15:37:30.000+02:00,Kauf,Wohnung,"Östliches Ringgebiet, Braunschweig",Braunschweig,38106,Östliches Ringgebiet,,,Östliches Ringgebiet! 4-Zimmer-Maisonette in guter Lage...,4,75,Volker von Wülfing Immobilien GmbH,YES,false,false,false,180000,false,false,002.01002849788,119382434,https://www.immobilienscout24.de/expose/119382434,"5,95% vom Kaufpreis",,1900,Renovierungsbedürftig,,Niedersachsen,2400.0
119100491,2020.06.25,2020-06-03T05:11:27.000+02:00,Kauf,Wohnung,"Lehndorf-Watenbüttel, Braunschweig",Braunschweig,38112,Lehndorf-Watenbüttel,,,EIN TRAUM IM GRÜNEN MIT BALKON UND STELLPLATZ,3,87,Betterhomes Deutschland GmbH,YES,true,true,false,210000,false,false,002.01006382082,119100491,https://www.immobilienscout24.de/expose/119100491,5.95% inkl. MwSt.,303 €,,,,Niedersachsen,2413.793103448276
119959164,2020.06.25,2020-06-23T18:37:57.000+02:00,Kauf,Wohnung,"Nordstadt, Braunschweig",Braunschweig,38106,Nordstadt,,,**KAPITALANLAGE MIT BALKON IN DIREKTER UNINÄHE BRAUNSCHWEIGS**,1,31.05,adner & partner immobilien,YES,true,false,false,75000,false,true,002.01003038406,119959164,https://www.immobilienscout24.de/expose/119959164,"3,57% des Kaufpreises inkl. MwSt.",170 €,1961,Renovierungsbedürftig,,Niedersachsen,2415.4589371980674
117296354,2020.06.25,2020-04-14T13:54:55.000+02:00,Kauf,Wohnung,"Westliches Ringgebiet, Braunschweig",Braunschweig,38118,Westliches Ringgebiet,,,"Schöne 4,5 Zimmer Wohnung, 100m²!!!",4.5,100,Hanuschk Immobilienprojekte,YES,true,false,false,245000,false,false,001.11829479,117296354,https://www.immobilienscout24.de/expose/117296354,"2 ,38 %",370 €,,Nach Vereinbarung,,Niedersachsen,2450.0
119664350,2020.06.25,2020-06-16T12:42:54.000+02:00,Kauf,Wohnung,"Rheinring 44b, Weststadt, Braunschweig",Braunschweig,38120,Weststadt,52.251,10.46707,*provisionsfrei* wunderschöne 3 Zimmer Wohnung Nähe Westpark ,3,81,,NO,true,true,false,200000,true,false,001.13860765,119664350,https://www.immobilienscout24.de/expose/119664350,Nein,,1985,Vollständig renoviert,,Niedersachsen,2469.135802469136
116988385,2020.06.25,2020-04-01T10:32:15.000+02:00,Kauf,Wohnung,"Viewegsgarten-Bebelhof, Braunschweig",Braunschweig,38102,Viewegsgarten-Bebelhof,,,Große Eigentumswohnung mit großzügiger Raumaufteilung und Fahrstuhl sowie zwei TG-Einstellplätzen,4,145.46,Siepker Immobilien,YES,false,false,false,360000,false,true,001.607644,116988385,https://www.immobilienscout24.de/expose/116988385,"5,00 % inkl. 19 % MwSt.",,1974,Modernisiert,,Niedersachsen,2474.9071909803383
118815552,2020.06.25,2020-05-27T00:31:13.000+02:00,Kauf,Wohnung,"Güldenstr. 57, Innenstadt, Braunschweig",Braunschweig,38100,Innenstadt,52.2632,10.51457,"Attraktive, vermietete Eigentumswohnung mitten in der City von Braunschweig zu",3,74.96,TK Immobilien,YES,false,false,false,189000,false,true,002.01009358672,118815552,https://www.immobilienscout24.de/expose/118815552,"5,95 % auf den beurkundeten Kaufpreis, einschl. 19 % Mehrwertsteuer zu zahlen durch den Käufer",,1963,Gepflegt,,Niedersachsen,2521.3447171824973
112969841,2020.06.25,2020-06-14T17:32:30.939+02:00,Kauf,Wohnung,"Volmestraße 5, Weststadt, Braunschweig",Braunschweig,38120,Weststadt,52.24987,10.4762,Großzügige 3-Zimmer-Wohnung in Braunschweig am Westpark,3,84,,NO,true,true,false,212000,true,true,001.15021596,112969841,https://www.immobilienscout24.de/expose/112969841,Nein,400 €,1980,Gepflegt,,Niedersachsen,2523.809523809524
119951855,2020.06.25,2020-06-23T14:40:35.000+02:00,Kauf,Wohnung,"Westliches Ringgebiet, Braunschweig",Braunschweig,38118,Westliches Ringgebiet,,,Altbau zum Wohlfühlen!,4,87,Braunschweigische Landessparkasse,YES,false,false,false,220000,false,false,002.01002702139,119951855,https://www.immobilienscout24.de/expose/119951855,"5,95 % inkl. ges. MwSt.",305 €,1900,,,Niedersachsen,2528.735632183908
116590641,2020.06.25,2020-03-18T16:48:14.000+01:00,Kauf,Wohnung,"Westliches Ringgebiet, Braunschweig",Braunschweig,38118,Westliches Ringgebiet,,,Gepflegte 4 Zimmer-Wohnung nahe BS-City im westlichen Ringgebiet.,4,96,"ESD-Immobilien, Inh. Sadik Karaer",YES,true,true,false,245000,false,true,002.01005214065,116590641,https://www.immobilienscout24.de/expose/116590641,"5,95% inkl.Mwst.",398 €,1936,Gepflegt,,Niedersachsen,2552.0833333333335
118736972,2020.06.25,2020-05-25T09:29:55.000+02:00,Kauf,Wohnung,"Westliches Ringgebiet, Braunschweig",Braunschweig,38114,Westliches Ringgebiet,,,"6 Zimmer, 153 m² Wohnfläche mit Balkon und Gäste-WC",6,153,Wüstenrot Immobilien GmbH,YES,true,true,false,395000,false,false,001.438597,118736972,https://www.immobilienscout24.de/expose/118736972,"3,57 %",,1910,Saniert,,Niedersachsen,2581.699346405229
